long,lat,parkname
-91.66111,46.42639,Brule River State Forest - Highland
-90.66139,46.79389,Big Bay State Park - 2402 Hagen Rd; La Pointe
-91.62028,46.6875,Brule River State Forest Waterfowl Management Area - Maple
-93.24056,45.45917,Athens State Wildlife Management Area - Rice Lake
-89.10139,43.93889,White River Marsh State Wildlife Area - Berlin
-89.62778,44.17528,Big Roche A Cri State Fishery Area - Hancock
-88.77056,44.40167,Wolf River State Fishery Area - US-45; New London
-89.25056,44.19167,Wild Rose State Fish Hatchery - N5871 State Rd 22; Wild Rose
-81.2925,37.31194,Pinnacle Rock State Park - 6470 Coal Heritage Rd; Bramwell
-81.87639,37.4236,Panther State Forest - Panther Creek Rd; Panther
-80.3336,37.73944,Greenbrier State Forest - 1541 Harts Run Rd; Caldwell
-79.92749,38.44861,Cass Scenic Railroad State Park - 242 Main St; Cass
-79.93555,38.3275,Seneca State Forest - Greenbank
-80.352984,37.621847,Moncove Lake State Park - CR 4; Gap Mills
-80.27167,38.11193,Droop Mountain Battlefield State Park - 683 Droop Park Road; Hillsboro
-80.17471,38.10656,Greenbrier River Trail - Marlinton
-80.15027,38.10361,Watoga State Park - 4800 Watoga Park Rd; Marlinton
-80.27667,38.05222,Beartown State Park - 4800 Watoga Park Rd; Marlinton
-80.10861,38.27333,West Virginia State Fish Hatchery - Woodrow Rd; Marlinton
-80.15194,38.0636,Calvin Price State Forest - Little Levels
-81.65416,38.25611,Kanawha State Forest - 7500 Kanawha State Forest Dr; Charleston
-78.29722,39.50278,Cacapon State Park Spring - Berkeley Spring
-78.29667,39.33332,Cacapon State Park Lake - Berkeley Spring
-78.30972,39.51833,Cacapon Resort State Park - 818 Cacapon Lodge Dr; Berkeley Springs
-78.30972,39.46333,Ridge State Fish Hatchery - 59 Fish Hatchery Rd; Berkeley Springs
-78.22944,39.62639,Berkeley Springs State Park - 2 S Washington St; Berkeley Springs
-82.346425,38.307986,Beech Fork - 5601 Long Branch Rd; Barboursville
-82.14111,38.83917,Tu-Endie-Wei State Park - 1 Main St; Point Pleasant
-82.001398,37.897273,Chief Logan State Park - 376 Little Buffalo Creek Rd; Logan
-82.35194,37.97417,Cabwaylingo State Forest - Stonewall
-81.075,37.75,Little Beaver State Park Lake Dam - Beaver
-81.11917,38.12389,Hawks Nest State Park - 49 Hawks Nest Rd; Ansted
-81.08417,37.74499,Little Beaver State Park - 1402 Grandview Rd; Beaver
-81.06583,37.84138,Grandview State Park - Grandview Rd
-81.14472,37.52194,Camp Creek State Forest - Camp Creek
-81.13313,37.505365,Camp Creek State Park - 2390 Co Hwy 19/5; Camp Creek
-80.95,37.97667,Babcock State Park Lake Number One Dam - Clifftop
-78.71528,40.23055,Babcock State Forest - Clifftop
-80.97139,37.99389,Babcock State Park - 486 Babcock Rd; Clifftop
-81.439713,37.636699,Twin Falls Resort State Park - WV-97; Mullens
-80.9025,37.75972,Sandstone Falls Recreation Area - New River Rd; Shady Spring
-80.93611,37.61806,Bluestone State Park - 78 HC; Hinton
-80.99444,37.53972,Pipestem Resort State Park - 3405 Pipestem Drive; Pipestem
-80.5925,40.54694,Tomlinson Run State Park - 84 Osage Rd; New Manchester
-81.632074,39.272884,Blennerhassett Island Historical State Park - 137 Juliana St; Parkersburg
-80.06556,39.04028,Audra State Park - Audra; Buckhannon
-80.33472,38.66472,Holly River State Park - 680 State Park Rd; Hacker Valley
-79.83611,38.98361,Mountain State Memorial Gardens - Old Rte 219; Elkins
-79.49556,39.11193,Blackwater Falls State Park - 1584 Blackwater Lodge Rd; Davis
-79.46222,39.02722,Canaan Valley State Park - 230 Main Lodge Rd; Davis
-80.090724,38.64285,Kumbrabow State Forest - Kumbrabow Rd; Huttonsville
-81.11056,39.22305,North Bend State Park - 202 N Bend Park Rd; Cairo
-80.854171,38.882482,Cedar Creek State Park - 2947 Cedar Creek Rd; Glenville
-80.00749,39.27333,Tygart Lake State Park - 1240 Paul E. Malone Rd; Grafton
-80.41139,39.16944,Watters Smith Memorial State Park - Jane Lew
-80.984892,39.282557,North Bend Rail Trail - Pennsboro
-80.493909,38.943925,Stonewall Jackson Lake State Park - Roanoke
-79.84806,39.65917,Mont Chateau State Park - Monongalia County
-79.79167,39.65833,Coopers Rock State Forest Dam - Bruceton Mills
-79.78806,39.65556,Coopers Rock State Forest - 61 County Line Drive; Bruceton Mills
-80.09471,39.51694,Pricketts Fort State Park - 106 Overfort Ln; Fairmont
-80.0875,39.39027,Valley Falls State Park - 720 Valley Falls Rd; Fairmont
-80.93971,38.20888,Carnifex Ferry Battlefield State Park - 1194 Carnifex Ferry Crossing; Summersville
-79.53888,39.32639,Cathedral State Park - Aurora
-79.487332,39.19508,Fairfax Stone Historical Monument - Eglon
-78.923725,38.895729,Lost River State Park - 321 Park Dr; Mathias
-104.839101,41.165389,Historic Governors' Mansion - 300 E 21st St; Cheyenne
-105.226667,41.173611,Curt Gowdy State Park - 1264 Granite Springs Rd; Cheyenne
-105.398056,41.131111,Ames Monument State Historic Site - 210 Monument Rd; Buford
-105.608889,41.3125,Wyoming Territorial Prison State Historic Site - 975 Snowy Range Rd; Laramie
-104.983056,42.556111,Glendo State Park - 397 Glendo Park Rd; Glendo
-104.749444,42.256111,Oregon Trail Ruts State Historic Site - Guernsey
-104.711088,42.247758,Register Cliff State Historic Site - Guernsey
-104.763137,42.295557,Guernsey State Park - 2187 Lakeside Shore Dr; Guernsey;
-104.195278,41.715833,Hawk Springs State Recreation Area - La Grange
-106.9625,41.5725,Platte River Crossing - Carbon County
-106.946362,41.778085,Fort Fred Steele State Historic Site - Sinclair
-106.870278,42.108889,Seminoe State Park - CR 351; Sinclair
-109.183889,44.501111,Buffalo Bill State Park - 4192 N Fork Hwy; Cody
-107.541906,44.29832,Medicine Lodge Archaeological Site - 4800 CR 52; Hyattville
-108.671667,43.714444,J.D. Woodruff Cabin Site - Hot Springs County
-108.198028,43.651273,Hot Springs State Park - 38 Park St; Thermopolis
-108.601389,43.798056,Legend Rock State Petroglyph Site - 220 Park St; Thermopolis
-108.799722,42.468333,South Pass City State Historic Site - 125 S Pass Main St; Lander
-108.875,42.722778,Sinks Canyon State Park - 3079 Sinks Canyon Rd; Lander
-107.133,42.494,Independence Rock State Historic Site - SR 220; Alcova
-105.405556,42.756667,Camp Douglas Officers' Club - 115 S Riverbend Dr; Douglas
-105.485989,42.843085,Fort Fetterman State Historic Site - 752 WY-93; Douglas
-105.390383,42.75993,Wyoming Pioneer Memorial Museum - 400 W Center St; Douglas
-106.175,42.855,Edness K. Wilkins State Park - Evansville
-108.177,43.417,Boysen State Park - Shoshoni
-104.841389,44.356667,Keyhole State Park - 22 Marina Rd; Moorcroft
-106.966111,44.801389,Trail End State Historic Site - 400 Clarendon Ave; Sheridan
-106.826389,44.532222,Fort Phil Kearny State Historic Site - 528 Wagon Box Rd; Banner
-107.162704,44.905542,Connor Battlefield State Historic Site - 55 US-14; Ranchester
-110.618611,41.219722,Piedmont Charcoal Kilns State Historic Site - CR 173; Evanston
-110.938333,41.264722,Bear River State Park - 601 Bear River Dr; Evanston
-110.391944,41.317778,Fort Bridger State Historic Site - 37000 I-80BL; Fort Bridger
-109.968889,41.590278,Granger Stage Station State Historic Site - 110 Spruce St; Granger
-108.791667,41.675,Point of Rocks Stage Station Historic Site - Sweetwater County
-110.134167,42.894444,Fort Bonneville State Historic Site - Sublette County
-110.187361,42.176667,Names Hill State Historic Site - Lincoln County
-122.68167,42.67083,McLeod State Park
-122.38056,44.12639,Howard J Morton Memorial State Park
-122.32861,37.1725,Cascade Ranch State Park
-122.15222,44.17194,J E Harris State Park
-122.02639,45.60417,McLoughlin State Natural Area
-121.70278,47.44639,Twin Falls State Park
-121.53667,44.28778,Sisters State Park
-121.50944,40.94861,Cinder Flats State Wildlife Area
-121.31,44.08611,Robert W Sawyer State Park
-121.18222,46.04083,Klickitat State Fish Hatchery
-121.09333,39.04444,State Foresty Guard Station
-120.92417,37.30194,Fremont Ford State Park
-120.80611,44.30444,Oregon State Forestry District Headquarters
-120.76222,42.95167,Summer Lake State Wildlife Area
-120.58056,42.18889,R A Booth Memorial State Park
-120.39722,40.30749,Honey Lake State Wildlife Area
-120.31667,47.54583,Swakane State Wildlife Area
-120.3125,47.23972,Colockum State Wildlife Area
-120.09361,47.00556,Schaake State Wildlife Recreation Area
-120.04583,40.06528,Doyle State Wildlife Area
-120.02444,46.24361,Sunnyside State Wildlife Recreation Area
-119.9912,46.9028,Ginkgo Wanapum State Park
-119.94806,39.04388,Lake Tahoe State Park Boat Ramp
-119.82861,34.41722,Goleta Beach State Park
-119.80139,39.29694,Scripps State Wildlife Management Area
-116.57806,32.95861,Cuyamaca State Park Headquarters
-116.56167,32.93583,Cuyamaca State Park
-116.22528,44.95944,Packer Johns Cabin State Park
-115.88333,46.95833,Floodwood State Forest
-115.3875,47.61806,Thompson Falls State Park Campground
-114.97361,47.69889,Thompson River State Forest
-113.95833,45.95,Sula State Forest
-113.87694,46.59028,Threemile State Wildlife Management Area
-113.40667,46.93306,Clearwater State Forest
-113.24361,46.3175,Granite State Park
-112.96667,46.00139,Mount Haggin State Wildlife Management Area
-112.85833,41.33889,Gunnison Island State Wildlife Management Area
-112.68889,46.93333,Lincoln State Forest
-112.67,46.95444,Hooper State Park
-112.65389,39.26471,Fort Deseret State Park
-112.585,41.07056,Hat Island State Wildlife Management Area
-111.88917,34.76306,Page Springs State Fish Cultural Station
-111.80944,40.75166,Pioneer Monument State Park
-111.66056,39.15722,Ninemile State Wildlife Management Area
-111.54444,39.33,Ephraim Canyon State Wildlife Management Area
-111.34222,41.84611,Rendezvous Beach State Park
-111.16667,45.12556,Gallatin State Wildlife Management Area
-110.94667,39.33889,Huntington State Park - PO Box 1343; Huntington
-110.30472,46.88639,Judith River State Wildlife Management Area
-110.21917,46.61222,Haymaker State Wildlife Management Area
-110.20556,45.54917,Natural Bridge State Park
-109.735,38.48778,Dead Horse Point State Park Visitor Center
-108.88111,33.32139,New Mexico State Fish Hatchery
-108.65889,37.62556,Dolores River State Wildlife Area
-108.54,38.03333,Dry Creek Basin State Wildlife Area
-108.32278,37.85582,Lone Cone State Wildlife Area
-107.9475,37.30693,Perins Peak State Wildlife Area
-107.65083,36.80833,Navajo State Park Airport
-107.19111,38.52167,Sapinero State Wildlife Area
-106.89333,40.57306,Christina State Wildlife Area
-106.85361,38.70639,Roaring Judy State Wildlife Area
-106.74306,34.65139,Senator Willie M Chavez State Park
-106.73167,38.19694,Dome Lakes State Wildlife Area
-106.71667,36.63333,El Vado State Park Airport
-106.6875,35.08471,San Gabriel State Park
-106.68083,35.01722,Rio Bravo State Park
-106.67778,46.27444,East Rosebud State Park
-106.12194,40.04361,Hot Sulphur State Wildlife Area
-106.01972,38.54417,Shayano State Fish Hatchery
-105.96528,40.50139,State Forest Headquarters
-105.94,35.685,Santa Fe River State Park
-105.57444,33.54972,Smokey Bear State Park Point of Interest
-105.5725,36.40722,Kit Carson State Park Cemetery Historical Marker
-105.56694,36.40917,Kit Carson Memorial State Park
-105.40222,35.94028,Murphy Lake State Park
-105.34917,40.43722,Colorado State Fish Hatchery
-105.23583,36.17555,Coyote Creek State Park
-105.18611,36.54583,Colin Neblett State Wildlife Area
-104.96972,42.47944,State Park
-104.825,37.24167,Spanish Peaks State Wildlife Area
-104.70528,47.08944,Makoshika State Park Visitors Center
-104.38111,36.94417,Sugarite Canyon State Park
-104.1875,35.36667,Conchas State Park Airport
-104.15972,36.03778,Chicosa Lake State Park
-104.02167,44.56306,State Wildlife Management Area
-103.9375,41.92222,Kiowa State Wildlife Management Area
-103.43333,41.89582,Nine Mile Creek State Wildlife Management Area
-103.38278,43.76417,State Park School
-103.31722,38.11806,Las Animas State Fish Hatchery
-103.24444,34.25278,Eastern New Mexico State Park>historical)
-103.20361,32.77417,Harry McAdams State Park
-102.67861,42.83417,Metcalf State Wildlife Management Area
-102.52639,38.08332,Mike Higbee State Wildlife Area
-102.45278,42.40778,Smith Lake State Wildlife Management Area
-102.12639,41.03889,Goldeneye State Wildlife Management Area
-102.03472,42.92139,Shell Lake State Wildlife Management Area
-101.83389,33.59888,Mac Kenzie State Park
-101.78306,40.12527,Rock Creek State Fish Hatchery
-101.16278,36.54611,Lake Schultz State Park
-101.05417,41.14083,East Sutherland State Wildlife Management Area
-100.99444,41.13528,Hershey State Wildlife Management Area
-100.96611,47.12556,Molander State Park
-100.92972,40.59277,Hayes Center State Wildlife Management Area
-100.92833,41.1325,East Hershey State Wildlife Management Area
-100.925,38.69167,Scott County State Park Dam
-100.91278,38.65194,State Park School
-100.9,42.60278,Meritt Reservoir State Wildlife Management Area
-100.89722,41.19722,Muskrat Run State Wildlife Management Area
-100.66806,40.35,Red Willow Reservoir State Wildlife Management Area
-100.66667,41.09722,Fremont Slough State Wildlife Management Area
-100.65833,42.45972,Rat and Beaver Lake State Wildlife Management Area
-100.64722,41.09138,Platte State Wildlife Management Area
-100.60833,42.72222,Schlagel Creek State Wildlife Management Area
-100.54028,41.08056,Pawnee Slough State Wildlife Management Area
-100.52778,40.725,Hansen Memorial Reserve State Wildlife Management Area
-100.52417,41.00278,Cottonwood Canyon State Wildlife Management Area
-100.49444,39.83694,Oberlin-Sappa State Park
-100.45,37.17222,Meade State Fishing Lake and State Wildlife Area
-100.40278,40.95,Jeffrey Canyon State Wildlife Management Area
-100.39722,40.99028,Chester Island State Wildlife Management Area
-100.33056,38.18333,Finney State Fishing Lake And State Wildlife Area
-100.11944,42.3125,South Twin Lake State Wildlife Management Area
-100.10333,42.2925,Long Lake State Wildlife Management Area
-99.925,34.83332,Oklahoma State Fish and Wildlife Reservoir
-99.91861,37.81889,Ford County State Park
-99.91333,44.83389,Cottonwood Lake State Wildlife Refuge
-99.8575,37.85472,Hain State Fishing Lake And State Wildlife Area
-99.78056,42.65556,Keller School Land State Wildlife Management Area
-99.70694,41.18889,Pressey State Wildlife Management Area
-99.7,42.67222,Pine Glen State Wildlife Management Area
-99.68333,42.75833,Thomas Creek State Wildlife Management Area
-99.58833,46.99306,Camp Whitney State Park
-99.49444,46.73056,Streeter Memorial State Park
-99.32,40.36166,Richardson Lagoon State Wildlife Mgt Area
-99.3,37.61249,Kiowa County State Park
-99.26667,41.75833,Kent Diversion Dam State Wildlife Management Area
-99.2525,40.3686,Sacramento-Wilcox State Wildlife Mgt Are
-99.23139,40.31833,South Sacramento State Wildlife Mgt Area
-99.22,40.34194,South East Sacramento State Wildlife Mgt Are
-99.19028,41.77277,Mirdan Canal State Wildlife Management Area
-99.18806,43.78333,Jorgensen State Wildlife Refuge
-99.15556,46.16528,McIntosh County State Wildlife Management Area
-98.98333,37.75556,Pratt Sandhills State Wildlife Management Area
-98.98194,38.2725,Pawnee Rock State Park
-98.93528,45.00583,Gerkin State Wildlife Refuge
-98.88056,42.86722,Hull Lake State Wildlife Management Area
-98.83333,42.84722,Parshall Bridge State Wildlife Management Area
-98.77778,41.55972,Scotia Canal State Wildlife Management Area
-98.75222,41.43333,Davis Creek State Wildlife Management Area
-98.74056,33.15083,Fort Belknap State Park
-98.71972,40.71389,Denman Island State Wildlife Management Area
-98.60417,42.43333,Dry Creek State Wildlife Management Area
-98.59222,40.76278,Cheyenne State Wildlife Management Area
-98.5625,42.10833,Goose Lake State Wildlife Management Area
-98.54528,40.77472,Cattail State Wildlife Management Area
-98.52444,35.22833,Fort Cobb State Wildlife Management Area
-98.52417,40.95694,Cornhusker State Wildlife Management Area
-98.49111,34.71861,James A Manning State Fish Hatchery
-98.45833,40.9,Cornhusker State Wildlife Management Area-Parcel Three
-98.45833,40.94167,Cornhusker State Wildlife Management Area-Parcel Two
-98.42556,40.81443,Loch Linda State Wildlife Management Area
-98.36944,40.82417,Morman Island State Wildlife Management Area
-98.16417,46.85944,Moon Lake State Wildlife Management Area
-98.09778,42.34639,State Fish Hatchery
-97.64917,47.57556,Golden Lake State Wildlife Management Area
-97.48139,39.13694,Jefferson Point State Park
-97.10667,34.075,Lake Murray State Park Airport
-96.98917,44.45444,Oakwood Lakes State Park - 20247 Oakwood Dr; Bruce
-96.97667,45.7925,Knebel Slough State Wildlife Management Area
-96.96028,45.58583,Peever Slough State Wildlife Management Area
-96.95111,45.86694,Dobberstien Slough State Wildlife Management
-96.95056,45.78889,Slather Slough State Wildlife Management Area
-96.945,45.55306,Roberts County State Wildlife Management Area
-96.88333,45.53083,Eastman State Wildlife Management Area
-96.86972,45.75917,Dry Run Number 2 State Wildlife Management Area
-96.84389,39.90139,Hollenberg Ranch State Park
-96.82028,45.79639,Dry Run Number 3 State Wildlife Management Area
-96.81778,45.84083,Cottonwood Lake State Wildlife Management Area
-96.81722,44.9275,Round Lake State Wildlife Management Area
-96.81667,45.81556,Crawford State Wildlife Management Area
-96.81306,36.32528,Pawnee Bill Museum State Park
-96.80528,37.09944,Cowley County State Park
-96.76722,44.89389,Rome State Wildlife Management Area
-96.76472,44.85167,Nelson State Wildlife Management Area
